疾病症状	社会关系	生活	学习工作	情感	非此即彼	以偏概全	心理过滤	否定正面思考	妄下结论	放大和缩小	情绪化推理	应该句式	乱贴标签	罪责归己/他	情感效应	行为效应	习惯性驳斥	有效驳斥	触发性事件	认知歪曲	情绪反应	驳斥	sentence
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	唯一阻止我的是害怕我搞砸了，最后沦落到像个植物人一样的通风口上
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我失去了继续下去的意愿
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我只是厌倦了日复一日的琐事。厌倦了失败。厌倦了被激怒和被激怒。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	如果我现在可以吃一片药，并且百分之百确定它会结束我的生命，我就会这么做。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我觉得一切都结束了
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我刚满26岁，我觉得这一切都是浪费。
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	自从我朋友去世后
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我有一年断断续续有自杀倾向，在那之前我就有过自杀倾向。
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	不想和任何人在一起。即使在团队中，我也觉得自己是个局外人。现在已经到了我感觉不到任何东西的地步了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我不能哭，不能尖叫，不能叫喊，甚至不能对我的处境做出反应，我只是一个壳，等着死。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我觉得每个人随时都可能背叛我。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	任何我认识的人，我都不相信他们说我们之间一切都很好。
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我对自己做的任何事都没有信心
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我在工作中搞砸了很多，每天都被骂，工作日工作16个小时，周末工作8到12个小时。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我觉得除了当律师，我什么都做不了
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	因为我认识的其他人，同事和法学院的朋友，似乎都能很好地处理他们的工作
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我没有时间和朋友或家人在一起，在过去的几个月里，我唯一说过话的人都是同事
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	我觉得我不应该抱怨，因为我有一份不错的薪水。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我觉得自己毫无价值，没有动力去做任何事情。
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我也是同性恋
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	十几岁的时候曾想过自杀
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	所有这些关于自杀的想法又回到我的脑海里，我感到害怕，这种熟悉的痛苦又开始悄悄回到我的生活中
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我觉得我要崩溃了，但我不想。我父母现在需要我，所以我一直告诉自己要为了他们坚强起来，但我也太累了。
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我伤害了我最关心的人。
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	生活已经失去了意义，我看不出有什么办法可以变得更好。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我没有未来，也无法摆脱它只是从我身上夺走的感觉
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	因为我是一个狗屎人
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	不能自杀
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我有一个经常虐待我的男朋友。
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	即使我在学校，无论我多么友好，我的同学似乎都对我畏缩不前。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我觉得如果我不在这里，一切可能会更好。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我坐在这里想着自杀的方法
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	因为我觉得我在这个世界上没有立足之地。
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的一生中有过吸毒成瘾的父母，有过脱衣和卖淫的经历
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我希望这些不好的想法能消失。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	过着幸福的生活，结了婚，生了个女儿……一个真正的公主，她现在6岁了。
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	结了婚，生了个女儿
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	直到一年前的某一天，我搞砸了一切
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的妻子带着我的女儿离开了我.
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我现在欠了5000美元的债，
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	失去了婚姻
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	失去了女儿
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	想着如何结束自己的生命。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我住在8楼，如果我跳下去会吓到下面的一群人。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	所以我正在考虑服用大约30片安定和20片安必恩的混合物。
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的男朋友引发了我的自杀念头
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	他，因为他总是和我分手
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我告诉了他我欠了多少债，他没告诉我
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	如果我把钱花在任何不必要的东西上，或者他认为浪费的东西上，他就会和我分手。他还要求我减肥。太可怜了，我当然屈服于他爸爸了，因为我不想要他。离开我。他还是对我态度，说他不想说话。对我来说，因为他觉得我恶心。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我在开车回家的路上，感觉非常有动力完成我的论文，他给我发了信息。我的心情瞬间改变了。我感到羞愧和愤怒。我们说得越多，我的情绪就越糟。他想要一切都按照他的方式来，当我礼貌地说我今晚不想发言，这样我就可以在正确的头脑空间里完成任务时，他说我是懦夫。说我是他见过的最自私的人。这很有趣，因为他自己在过去的10年里一直在与抑郁症作斗争，结果在那段时间里没有找到工作，也没有完成他的学位。我甚至特意帮他上大学，整晚都在帮他做作业。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	他真的让我想自杀。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	当他贬低我的时候，我觉得我对社会或别人的生活没有什么可贡献的。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我真希望我已经死了，这样我就不用承受这些痛苦了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	怕爸妈伤心，所以走一步算一步，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我查过好多死法，
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	所以我又是胆小鬼
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	唯一能阻止我的是，它会伤害我，我可能有潜力熬过这一切，直到最后，和一个爱我/关心我的人一起过上美好的生活
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我母亲就开始辱骂我
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	从我那么大的时候起，她就一直在谈论经济问题、我爸爸、我们破碎的家庭、对自己讨厌生活的负面抱怨和其他不好的事情，基本上一直在操纵我的思路和自尊
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我觉得自己像个异类，
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我是一个负担，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我只想死
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我厌倦了这种生活，我希望我已经死了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我一直在想自杀
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我有一个充满爱的支持我的妈妈、爸爸和哥哥
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	然而我的家庭却充满了压力、怨恨和焦虑
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我小时候被虐待过
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的父母似乎并不怎么关心我
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	但他是个正常的人，有很多朋友，而我一个朋友也没有。我从未感到如此孤独，从未如此憎恨自己。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我甚至不再试着和女孩说话了因为我知道我长得太丑了，再试也没有意义了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	这样我的家人就不会担心，因为他们都是好人，他们不应该像我这样背负负担。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我曾经有过三次自杀的计划，其中一次真的实现了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我就会立刻想到自杀。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我不想这么做的唯一原因是我的家人因为我知道这会对他们造成多大的影响，因为他们一直告诉我，如果我自杀，他们永远不会原谅我，永远不会继续生活，他们的生活将永远被毁
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我和交往已久的高中女友分手了。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	她不想让我再抽大麻了，所以我戒了
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我们分手后
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我每天都抽烟，持续了大约7个月，尝试了各种各样的新药，香烟、酒精、鸦片、LSD、摇头丸、可卡因。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	那时候我开始吸毒了。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	选择在距离家乡300英里的地方上大学，努力重新开始
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	有钱，我的一些重要课程快要挂科了，我一无所有。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	我试着怪别人把我变成了怪物，但唯一该怪的人是我自己。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	在我试图自杀之后
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我最后确实逃到了城市
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	从我所在的费城向南走了40英里。我要么在毒品中迷失，要么自杀，我还不确定是什么
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我失去了很多朋友
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我现在和我的前男友和他的家人住在一起，直到我找到自己的房子
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我再也找不到可以倾诉的人了。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我觉得自己是个负担。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我觉得没有我大家会过得更好。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	昨晚我试图自杀，但没有成功。
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我爸爸今年1月3日去世了
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我学会了开车，参加了舞会，高中毕业，上了大学
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我很确定我的男朋友已经厌倦了我一贯令人沮丧的举止
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我已经准备好离开了。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我肯定我看起来像条死鱼。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我又哭又怕，不是因为我快死了，而是因为我听到他们说要把我送到一个研究所，而我根本不想去
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	我知道我太过分了。我不怪他。但我感觉被背叛了。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我需要他，但我觉得他让我滚蛋。我不怪他，
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	这位朋友，也是男友最好的朋友
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	他不在这里，我在这里让大家压力很大。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我已经厌倦了想念别人和一个我知道我永远不会拥有的未来。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我曾试图自杀，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	除了几个月的自残之外
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我的情绪得到了一些控制
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我和交往了两年的男朋友分手了
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我会整天躲在房间里
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我经常因为懒惰而几天不吃东西。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	结果我的成绩糟透了，一门课得了D，另一门课得了C，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	看在家人的份上，我打算等到假期结束……但我真的不能再这样下去了，因为我这样让家人失望了
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我不配活下去，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	我毁了自己。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	想自杀，我不怕，但是从小到大的家庭教育让我不能
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	很小的时候父母就离婚了
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	身边的人都在可怜我，
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	大学的时候找了个男朋友，他的妈妈知道我师傅单亲以后第一个想法是单亲家庭的孩子都有问题，
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我小时候学习特别好，
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	但是那个时候真的觉得大家都在欺负我。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	一直是年级前几名
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	她一边像我表达着有多么关心我，一边引导着我们班女生既可怜我又排斥我，说我长大以后肯定为男人犯错，不爱惜自己，贱…呵
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	爸当初说我要是不想念书趁早说，赶紧把我卖到山里找个人家嫁了得
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	除了我的成绩一直在下降以外
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我辞掉了送外卖的工作
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	撞坏了两辆车
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我去年打了5份工，我赚了近8000美元
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我17岁的时候有了一个孩子
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	因为我约会的男孩强奸并虐待我，我不能堕胎
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我真的认为如果他不亲手杀了我，他会找别人来做的
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我大学第一学期不及格
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	想从桥上跳下去
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我总共住过6次院，自杀次数超过10次。
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	一切似乎都没有好转
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	每次我试图做一些事情来解决我的情况，它适得其反，使一切变得更糟。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	我把我的生活搞得一团糟，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我在考虑再结束一次，这次更彻底。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	网上查了各种自杀方式，最后选择了吃安眠药，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我只是想说再见。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我发现今天我申请的工作被别人得到了
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我厌倦了人们对我的态度。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我已经厌倦了在街上住了7年。我厌倦了所有的时间和精力，我试图学习新的东西，只是没有人给我一个机会。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我受够了那些我负担不起的健康问题
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	因为我在这个世界上没有可行的未来
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	即使情况有所好转，也不会一直好下去
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我没有亲人可以打电话，也没有朋友
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	再见
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我一直在努力改善自己的心理健康状况，
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我赚的钱不够了;
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	这让我觉得自己像个失败者
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我妈妈正在恶化我的精神健康，她现在失业了
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	把我的问题当作鸡毛蒜皮的废话，表现得好像她不允许我搬出去
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的车现在也刚好坏了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我想割伤自己
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	生活开始好转，然后发生了一些事情，让我比以前更沮丧。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	是时候自杀了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	割破我的脸和手腕
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我决定暂时把注意力集中在自己身上，我办了健身房会员，还剪了头发…
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	人们现在经常看我，所以我想这是需要习惯的。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我还是有自残的冲动，
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	性虐待几乎主宰了我的整个高中生活
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我每天都受到酷刑和强奸的威胁
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我仍然很沮丧，但现在我有一点躁狂的能量
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我的精神病让我每天都在自残
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我第一次试图自杀
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	但有些人永远无法达到幸福
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	我孤身一人。我所有的朋友都抛弃了我，我只是他们的累赘
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	但我能感觉到我是一个负担
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	每个人总是离开我
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	告诉我我可以恢复。但他们不知道。他们不可能理解
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我放了我最喜欢的电影，拿出剃刀，现在是它的表现时间。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我爸把我送进精神军事学校
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	仍然有自杀的想法，
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	没人的时候拿头撞墙，用教官抽完的烟烫烟疤，用阿姨缝被子的针扎自己。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我就一直在与抑郁症和自杀念头作斗争
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我情绪很低落，为此我感到很虚弱
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我一直在想和男朋友分手
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	但我一直想自杀，
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的焦虑非常严重
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我总是选择不去和他们一起做事
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我觉得他们不喜欢我，觉得我很烦人，很恶毒
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	伤了自己
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我恨我自己。我觉得自己一无是处。
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的朋友们今晚要出去庆祝生日，我在最后一刻没有参加
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我觉得我太自私了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	所以我一直在想我怎么能自杀
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我有严重的抑郁、焦虑/恐慌症，有时还会幻听
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我已经很长时间没有和任何人面对面了
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	情绪低落
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	他主动提出要打电话给我
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	我觉得我不应该生气，
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	因为我不应该期望太多，
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	现在似乎当我需要帮助的时候，没有人在那里。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	我仍然有自杀的计划
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我在8月份被解雇了，经过100多份申请，职业指导，专业的简历，到目前为止没有任何工作经历，在同一家公司工作了13年，还有一些职位的推荐，我仍然没有希望。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我对我的家庭毫无贡献
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我没有提供任何经济和情感上的帮助
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我和我的朋友们保持距离
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	妈妈去年8月去世了
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	两周后爸爸被诊断出癌症，几周后他又被诊断出另一种癌症
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我厌倦了等待下一件坏事发生，
